DEPARTMENT,CATEGORY,SUBCATEGORY,SUBSUBCATEGORY,GENDER,SKU,SKU_VARIANT,PRODUCT_NAME,PRICE_RETAIL,PRICE_CURRENT,PRICE_RETAIL_RAW,PRICE_LABEL,PRICE_CURRENT_RAW,BRAND,PROMOTION,URL,SOURCE_URL,BREADCRUMBS,SORT_BY_RANKING,SCAN_DATE,TID
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0G6-Q11,,POCKET - T-Shirt basic - black,34.95,34.95,"34,95?€",,"34,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0G6-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,342,2023/1/29 1:31,24426239
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI982AA00-G13,,2 PACK - T-Shirt basic - bordeaux,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI982AA00-G13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,343,2023/1/29 1:31,24426240
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222D1QN-K11,,JJENOA SS CREW NECK NOOS - T-Shirt basic - navy blazer,17.99,12.59,"17,99?€",,"12,59?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222D1QN-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,344,2023/1/29 1:31,24426241
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0PY-Q11,,7 PACK - T-Shirt basic - black,44.99,44.99,"44,99?€",,"44,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0PY-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,345,2023/1/29 1:31,24426242
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O1DL-M11,,JOIN LIFE - T-Shirt basic - dark green,7.99,7.99,"7,99?€",,"7,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O1DL-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,346,2023/1/29 1:31,24426243
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PG322O01K-K11,,T-Shirt basic - sky captain,29.99,29.99,"29,99?€",,"29,99?€",PME Legend,,https://www.zalando.de/herren/?q=PG322O01K-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,347,2023/1/29 1:31,24426244
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03L-Q11,,OVERSIZED TEE - T-Shirt basic - black,19.99,19.99,"19,99?€",,"19,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03L-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,348,2023/1/29 1:31,24426245
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O074-I13,,HEAVY - T-Shirt basic - purplenight,19.99,19.99,"19,99?€",,"19,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O074-I13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,349,2023/1/29 1:31,24426246
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SE622O0LX-A11,,SLHFRESNO  - T-Shirt basic - egret,29.99,29.99,"29,99?€",,"29,99?€",Selected Homme,,https://www.zalando.de/herren/?q=SE622O0LX-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,350,2023/1/29 1:31,24426247
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0GO-Q12,,"3 PACK  - T-Shirt basic - black, grey, green",22.99,22.99,"22,99?€",,"22,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0GO-Q12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,351,2023/1/29 1:31,24426248
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SFZ22O000-M11,,T-Shirt basic - gr¨¹n,17.99,17.99,"17,99?€",,"17,99?€",Street One MEN,,https://www.zalando.de/herren/?q=SFZ22O000-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,352,2023/1/29 1:31,24426249
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0KZ-G11,,T-Shirt basic - bordeaux,10.99,10.99,"10,99?€",,"10,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0KZ-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,353,2023/1/29 1:31,24426250
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,P5K22O000-Q12,,3 PACK - T-Shirt basic - black,59.95,24.99,"59,95?€",,"24,99?€",PITTMAN,,https://www.zalando.de/herren/?q=P5K22O000-Q12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,354,2023/1/29 1:31,24426251
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MA322O0EE-C12,,SHORT SLEEVE LOGO - T-Shirt basic - gray,29.95,20.95,"29,95?€",ab,"20,95?€",Marc O'Polo,,https://www.zalando.de/herren/?q=MA322O0EE-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,355,2023/1/29 1:31,24426252
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SO222O1MI-A11,,3 PACK - T-Shirt basic - wei?,36,28.8,"36,00?€",ab,"28,80?€",s.Oliver,,https://www.zalando.de/herren/?q=SO222O1MI-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,356,2023/1/29 1:31,24426253
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-K11,,TALL TEE - T-Shirt basic - royal,12.99,12.99,"12,99?€",ab,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,357,2023/1/29 1:31,24426254
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SE622O0KU-Q11,,T-Shirt basic - black,19,19,"19,00?€",ab,"19,00?€",Selected Homme,,https://www.zalando.de/herren/?q=SE622O0KU-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,358,2023/1/29 1:31,24426255
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,R0622O00E-A11,,JAX TEE - T-Shirt basic - white,12.95,12.95,"12,95?€",,"12,95?€",Redefined Rebel,,https://www.zalando.de/herren/?q=R0622O00E-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,359,2023/1/29 1:31,24426256
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JOC42D03X-G12,,JUMPMAN CREW - T-Shirt print - gym red/black,29.99,26.99,"29,99?€",ab,"26,99?€",Jordan,,https://www.zalando.de/herren/?q=JOC42D03X-G12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,360,2023/1/29 1:31,24426257
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-H11,,TALL TEE - T-Shirt basic - orange,12.99,12.99,"12,99?€",ab,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-H11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,361,2023/1/29 1:31,24426258
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O0ZD-A12,,ONSBENNE LIFE LONGY  - T-Shirt basic - bright white,16.99,16.99,"16,99?€",,"16,99?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O0ZD-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,362,2023/1/29 1:31,24426259
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O00W-A11,,T-Shirt basic - white,14.99,14.99,"14,99?€",,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O00W-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,363,2023/1/29 1:31,24426260
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LE422O03M-A11,,SHAPED TEE - T-Shirt basic - cloud dancer,24.95,24.95,"24,95?€",,"24,95?€",Lee,,https://www.zalando.de/herren/?q=LE422O03M-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,364,2023/1/29 1:31,24426261
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,YOJ22O025-Q11,,YORICKO ACID - T-Shirt basic - schwarz,54.99,54.99,"54,99?€",ab,"54,99?€",YOUNG POETS,,https://www.zalando.de/herren/?q=YOJ22O025-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,365,2023/1/29 1:31,24426262
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO222O0L3-Q11,,CREW NECK TEE 2 PACK - T-Shirt basic - black,15.99,15.99,"15,99?€",,"15,99?€",TOM TAILOR,,https://www.zalando.de/herren/?q=TO222O0L3-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,366,2023/1/29 1:31,24426263
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JOC42D05U-A11,,SPORT SHORT SLEEVE TOP - Sport T-shirt - white/black,34.95,34.95,"34,95?€",,"34,95?€",Jordan,,https://www.zalando.de/herren/?q=JOC42D05U-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,367,2023/1/29 1:31,24426264
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0CH-A11,,UNIVERSITY SCRIPT - T-Shirt basic - white/black,34.95,34.95,"34,95?€",,"34,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0CH-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,368,2023/1/29 1:31,24426265
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O09I-Q11,,T-Shirt basic - black,34.9,34.9,"34,90?€",ab,"34,90?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O09I-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,369,2023/1/29 1:31,24426266
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,A0F22O09X-C11,,DATE NIGHT TEE - T-Shirt basic - gray black,34.95,16.95,"34,95?€",,"16,95?€",Abercrombie & Fitch,,https://www.zalando.de/herren/?q=A0F22O09X-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,370,2023/1/29 1:31,24426267
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O1AQ-M11,,3 PACK - T-Shirt basic - green,22.99,22.99,"22,99?€",,"22,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O1AQ-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,371,2023/1/29 1:31,24426268
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,ES122O0Q0-A11,,2 PACK - T-Shirt basic - white,29.99,29.99,"29,99?€",,"29,99?€",Esprit,,https://www.zalando.de/herren/?q=ES122O0Q0-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,372,2023/1/29 1:31,24426269
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0PW-K11,,T-Shirt basic - dark blue,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0PW-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,373,2023/1/29 1:31,24426270
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O1F6-B11,,WITH LABEL DETAIL - T-Shirt basic - beige,12.99,7.99,"12,99?€",,"7,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O1F6-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,374,2023/1/29 1:31,24426271
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MA322O0EE-A11,,SHORT SLEEVE LOGO - T-Shirt basic - white,29.95,20.95,"29,95?€",,"20,95?€",Marc O'Polo,,https://www.zalando.de/herren/?q=MA322O0EE-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,375,2023/1/29 1:31,24426272
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NI122O0CE-N15,,CLUB TEE - T-Shirt basic - alligator/white,19.95,17,"19,95?€",ab,"17,00?€",Nike Sportswear,,https://www.zalando.de/herren/?q=NI122O0CE-N15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,376,2023/1/29 1:31,24426273
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-G11,,TALL TEE - T-Shirt basic - red,16.99,16.99,"16,99?€",ab,"16,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,377,2023/1/29 1:31,24426274
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0Q8-M11,,T-Shirt basic - dark green,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0Q8-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,378,2023/1/29 1:31,24426275
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LA222D01Z-503,,T-Shirt basic - navy blue,49.95,47.65,"49,95?€",,"47,65?€",Lacoste,,https://www.zalando.de/herren/?q=LA222D01Z-503,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,379,2023/1/29 1:31,24426276
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,N1242D3JQ-K12,,ACADEMY - Sport T-shirt - obsidian/white,19.95,18,"19,95?€",ab,"18,00?€",Nike Performance,,https://www.zalando.de/herren/?q=N1242D3JQ-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,380,2023/1/29 1:31,24426277
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222D0E5-802,,NOOS - T-Shirt basic - black,17.99,17.99,"17,99?€",,"17,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222D0E5-802,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,381,2023/1/29 1:31,24426278
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OM422O038-C11,,T-Shirt basic - grey,39.99,18.97,"39,99?€",,"18,97?€",Ombre,,https://www.zalando.de/herren/?q=OM422O038-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,382,2023/1/29 1:31,24426279
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-N11,,TALL TEE - T-Shirt basic - tiniolive,12.99,12.99,"12,99?€",ab,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-N11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,383,2023/1/29 1:31,24426280
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O01C-C11,,ORIGINAL REGULAR FIT - T-Shirt basic - light grey heather,24.95,19.95,"24,95?€",ab,"19,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O01C-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,384,2023/1/29 1:31,24426281
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O06Y-Q11,,T-Shirt basic - black,19.99,11.99,"19,99?€",,"11,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O06Y-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,385,2023/1/29 1:31,24426282
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,VA222O0HS-Q11,,OFF THE WALL - T-Shirt basic - brown,48,23.95,"48,00?€",,"23,95?€",Vans,,https://www.zalando.de/herren/?q=VA222O0HS-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,386,2023/1/29 1:31,24426283
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O01R-G11,,T-Shirt basic - port,12.99,12.99,"12,99?€",,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O01R-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,387,2023/1/29 1:31,24426284
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BEJ22O0JK-I12,,LOOSE FIT  - T-Shirt basic - dark purple,12.99,7.99,"12,99?€",,"7,99?€",Bershka,,https://www.zalando.de/herren/?q=BEJ22O0JK-I12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,388,2023/1/29 1:31,24426285
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0BL-B11,,AMERICAN SCRIPT - T-Shirt basic - natural,38.95,38.95,"38,95?€",,"38,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0BL-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,389,2023/1/29 1:31,24426286
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O2VG-Q11,,JJESPLIT NECK - T-Shirt basic - black,19.99,19.99,"19,99?€",,"19,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O2VG-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,390,2023/1/29 1:31,24426287
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C2Q22O01P-A11,,PLUS MONOLOGO GRADIENT BOX TEE - T-Shirt basic - eggshell,49.95,49.95,"49,95?€",,"49,95?€",Calvin Klein Jeans Plus,,https://www.zalando.de/herren/?q=C2Q22O01P-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,391,2023/1/29 1:31,24426288
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NX322O12Y-G11,,ESSENTIAL V-NECK REGULAR FIT - T-Shirt basic - red,15,15,"15,00?€",,"15,00?€",Next,,https://www.zalando.de/herren/?q=NX322O12Y-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,392,2023/1/29 1:31,24426289
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,ZI1210008-A11,,UNISEX - T-Shirt basic - white,12.99,12.99,"12,99?€",,"12,99?€",Zign,,https://www.zalando.de/herren/?q=ZI1210008-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,393,2023/1/29 1:31,24426290
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,0TA22O02G-G12,,T-Shirt basic - bordo,24.9,11.9,"24,90?€",,"11,90?€",Tazzio,,https://www.zalando.de/herren/?q=0TA22O02G-G12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,394,2023/1/29 1:31,24426291
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O0R6-M13,,LASH  - T-Shirt basic - mint,29.95,19.55,"29,95?€",,"19,55?€",G-Star,,https://www.zalando.de/herren/?q=GS122O0R6-M13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,395,2023/1/29 1:31,24426292
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BEJ22O0OY-A11,,SHORT SLEEVE - T-Shirt basic - off white,9.99,9.99,"9,99?€",,"9,99?€",Bershka,,https://www.zalando.de/herren/?q=BEJ22O0OY-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,396,2023/1/29 1:31,24426293
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,DA822O005-A11,,T-Shirt basic - weiss,29.95,29.95,"29,95?€",,"29,95?€",Daniel Hechter,,https://www.zalando.de/herren/?q=DA822O005-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,397,2023/1/29 1:31,24426294
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CL-C12,,TECH TEE - T-Shirt basic - steel light heather/black,27.95,27.95,"27,95?€",,"27,95?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CL-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,398,2023/1/29 1:31,24426295
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,H0422O08N-A11,,HENLEY 3 PACK - T-Shirt basic - white/navy/black,44.95,44.95,"44,95?€",,"44,95?€",Hollister Co.,,https://www.zalando.de/herren/?q=H0422O08N-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,399,2023/1/29 1:31,24426296
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O11Y-A12,,LASH R T S\S 2-PACK - T-Shirt basic - black/white,49.95,29.95,"49,95?€",,"29,95?€",G-Star,,https://www.zalando.de/herren/?q=GS122O11Y-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,400,2023/1/29 1:31,24426297
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O11Y-A12,,LASH R T S\S 2-PACK - T-Shirt basic - black/white,49.95,29.95,"49,95?€",,"29,95?€",G-Star,,https://www.zalando.de/herren/?q=GS122O11Y-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,401,2023/1/29 1:31,24426298
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O0R9-M14,,LASH  - T-Shirt basic - laub gd,35,28,"35,00?€",,"28,00?€",G-Star,,https://www.zalando.de/herren/?q=GS122O0R9-M14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,402,2023/1/29 1:31,24426299
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI982AA00-Q11,,2 PACK - T-Shirt basic - black,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI982AA00-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,403,2023/1/29 1:31,24426300
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WEB22O05A-K15,,GREAT - T-Shirt basic - light blue,25,25,"25,00?€",,"25,00?€",Weekday,,https://www.zalando.de/herren/?q=WEB22O05A-K15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,404,2023/1/29 1:31,24426301
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GA322D00X-A11,,ORIGINAL SS  - T-Shirt basic - white,44.95,31.65,"44,95?€",ab,"31,65?€",GANT,,https://www.zalando.de/herren/?q=GA322D00X-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,405,2023/1/29 1:31,24426302
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O2LM-N11,,SS O NECK NOOS - T-Shirt basic - balsam green,14.99,14.99,"14,99?€",,"14,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O2LM-N11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,406,2023/1/29 1:31,24426303
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O01R-M13,,T-Shirt basic - neomint,14.99,14.99,"14,99?€",ab,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O01R-M13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,407,2023/1/29 1:31,24426304
